"Seller Group","Supplier","Date","Reference","Customer code","Customer name","Physical_Address1","Physical_Address2","Physical_Address3","Physical_Address4","Deliver1","Deliver2","Deliver3","Deliver4","Telephone","Product code","Product description","Quantity","Value","Rep"
"ALL Other","Snack a Juice",30/01/2026,"IN-431720","P098","LEBAMBA SUPER MARKET (EFT)","(HOEDSPRUIT)","P.O. Box 685","Hoedspruit","1320","Le Bamba Complex","","Hoedspruit","","015 793 2634","SJ200","SJ Ass S/C 24x500ml",1,356.74,42
"ALL Other","Snack a Juice",30/01/2026,"IN-431720","P098","LEBAMBA SUPER MARKET (EFT)","(HOEDSPRUIT)","P.O. Box 685","Hoedspruit","1320","Le Bamba Complex","","Hoedspruit","","015 793 2634","SJ208","Snack a Juice Cranb S/C 100% 24x500ml",1,354.24,42
"ALL Other","Snack a Juice",30/01/2026,"IN-431720","P098","LEBAMBA SUPER MARKET (EFT)","(HOEDSPRUIT)","P.O. Box 685","Hoedspruit","1320","Le Bamba Complex","","Hoedspruit","","015 793 2634","SJ316","Snack a Juice Cranb 6x2lit",2,507,42
"ALL Other","Snack a Juice",30/01/2026,"IN-431721","P138","AH ERNST&SEUNS(EDMS)BPK  3 D EFT","ALLESBESTE PADSTAL","POSBUS 91","Tzaneen","0850","Magoebaskloof Pad R71","","Tzaneen","","073 819 1047 CALVIN","SJ200","SJ Ass S/C 24x500ml",1,356.74,18
"Galp Energia","Snack a Juice",30/01/2026,"IN-431722","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SJ206","Snack a Juice Litchi S/C 42% 24x500ml",1,354.24,8
"Galp Energia","Snack a Juice",30/01/2026,"IN-431722","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SJ208","Snack a Juice Cranb S/C 100% 24x500ml",1,354.24,8
"ALL Other","Snack a Juice",30/01/2026,"IN-431723","P3371","W DU PREEZ t/a TRITEX MOTORS (3%) (CAD)","P.O. Box 1697","Mokopane","","0600","3 Beitel Street","","Mokopane","0600","015 491 5523","SJ206","Snack a Juice Litchi S/C 42% 24x500ml",1,354.24,8
"ALL Other","Snack a Juice",30/01/2026,"IN-431723","P3371","W DU PREEZ t/a TRITEX MOTORS (3%) (CAD)","P.O. Box 1697","Mokopane","","0600","3 Beitel Street","","Mokopane","0600","015 491 5523","SJ208","Snack a Juice Cranb S/C 100% 24x500ml",1,354.24,8
"ALL Other","Snack a Juice",30/01/2026,"IN-431724","P443","SPIF BELEGGINGS PRY LTD  MOKOPANE","POSBUS 1772","NABOOMSPRUIT","","","SHOP1 MOKOPANE PLAZA","MOKOPANE","","","083 266 2412","SJ203","Snack a Juice Mango S/C 100% 24x500ml",1,354.24,8
"ALL Other","Snack a Juice",30/01/2026,"IN-431724","P443","SPIF BELEGGINGS PRY LTD  MOKOPANE","POSBUS 1772","NABOOMSPRUIT","","","SHOP1 MOKOPANE PLAZA","MOKOPANE","","","083 266 2412","SJ206","Snack a Juice Litchi S/C 42% 24x500ml",1,354.24,8
"ALL Other","Snack a Juice",30/01/2026,"IN-431724","P443","SPIF BELEGGINGS PRY LTD  MOKOPANE","POSBUS 1772","NABOOMSPRUIT","","","SHOP1 MOKOPANE PLAZA","MOKOPANE","","","083 266 2412","SJ208","Snack a Juice Cranb S/C 100% 24x500ml",1,354.24,8
"Total","Snack a Juice",30/01/2026,"IN-431725","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","SJ206","Snack a Juice Litchi S/C 42% 24x500ml",1,354.24,18
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B012871","Maynards Orig W/Gums Disp 24x60G NEW",1,258.13,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B012872","Maynards Jelly Jerseys 24x60G NEW",1,258.13,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B012873","Maynards Soft Fruity Gums 24x60g NEW",1,258.13,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B1957","Jungle Energy Bar Berries 30's",1,292.16,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B2341","Jungle Energy Bar Milk Chocolate 30's",1,292.16,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B3386","Maynards Fruit Pastilles 24x60g",1,258.13,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","B8531","Wilson XXX Lozengers Musk 48x31.2g",1,187.38,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","C3408","Cadbury PS Caramilk Large 40x48g",1,452.84,42
"ALL Other","Sweets",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","C607316","Halls Cherry 18",1,169.09,42
"ALL Other","Diplomat",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","C607336","Halls Extra Strong 18",1,169.09,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","FR070","Fruitella Strawberry 24's",1,196.67,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","FR071","Fruitella Grape/Lemon 24's",1,196.67,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","FR072","Fruitella Banana/Straw 24's",1,196.67,42
"ALL Other","SG - Mars",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MAR201","Twix Bars 25x50g",1,329,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN001","Mentos Rolls Spearmint 40",1,312.53,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN003","Mentos Rolls S/berry 40",1,312.50,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN004","Mentos Rolls Fruit 40",1,312.50,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN005","Mentos Rolls Grape 40",1,312.50,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN007","Mentos Rolls Rainbow 40",1,312.50,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN009","Mentos Discovery Roll 40",1,312.50,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN080","Mentos Incr Chew Stick Straw 10pc 12X47G",1,120,42
"ALL Other","Clippa",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","MEN081","Mentos Incr Chew Stick Pas/Fruit 10pc 12X47G",1,120,42
"ALL Other","Biltong",30/01/2026,"IN-431726","P1722","FOREVER RESORTS(Pty) Ltd (30D-C-I","SWADINI, A FOREVER RESORT","Private Bag X3003","Hoedspruit","1380","BLYDERIVIERSPOORT NATURE RESERVE","R531","Hoedspruit","1380","015 795 5141","ZT209","Taki S/P Chop Stix Chilli Bag 20X60G",1,545.70,42
"Total","Biltong",30/01/2026,"IN-431727","P3388","TOTAL THE OAKS TONNEL PLAZA (CAD)","P.O. Box 1766","Lulekami","1392","","Total Tonnel Plaza Filling St","Cnr Tzaneen Lydenburg Road","Hoedspruit","","084 317 4603","ZT200","Taki S/P Stokkies 20X40G",1,545.70,42
"Total","Biltong",30/01/2026,"IN-431727","P3388","TOTAL THE OAKS TONNEL PLAZA (CAD)","P.O. Box 1766","Lulekami","1392","","Total Tonnel Plaza Filling St","Cnr Tzaneen Lydenburg Road","Hoedspruit","","084 317 4603","ZT201","Taki S/P Stokkies Chilli 20X40G",1,545.70,42
"Total","Biltong",30/01/2026,"IN-431727","P3388","TOTAL THE OAKS TONNEL PLAZA (CAD)","P.O. Box 1766","Lulekami","1392","","Total Tonnel Plaza Filling St","Cnr Tzaneen Lydenburg Road","Hoedspruit","","084 317 4603","ZT207","Taki S/P Kudu Strips  20X40G",1,545.70,42
"Total","Biltong",30/01/2026,"IN-431727","P3388","TOTAL THE OAKS TONNEL PLAZA (CAD)","P.O. Box 1766","Lulekami","1392","","Total Tonnel Plaza Filling St","Cnr Tzaneen Lydenburg Road","Hoedspruit","","084 317 4603","ZT212","Taki S/P Sliced Babmix 20X50G",1,545.70,42
"ALL Other","Clippa",30/01/2026,"IN-431728","P3851","BESMO GARAGE CC (EFT)","P.O.BOX 4624","TZANEEN","","","109 ANTIMOON STREET","GRAVELOTTE","","","015 318 4462","FR070","Fruitella Strawberry 24's",1,196.67,43
"ALL Other","Vapes",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","JKISBR20K","E-Xhale 20JK Sour Blue Rasb 3.5% 20 000 Puff",1,1982.61,42
"ALL Other","Vapes",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","JKSED20K","E-Xhale 20JK Straw Energy Drink 3.5% 20 000 Puff",1,1982.61,42
"ALL Other","Vapes",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","JKSPF20K","E-Xhale 20JK Straw Passion 3.5% 20 000 Puff",1,1982.61,42
"ALL Other","SG - Mars",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","MAR103","Snickers Bar Twin Pack 24x (40gx2)",1,380.16,42
"ALL Other","SG - Mars",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","MAR201","Twix Bars 25x50g",1,329,42
"ALL Other","SG - Mars",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","MAR501","M & M Milk Choc 24x45g",1,347.28,42
"ALL Other","SG - Mars",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","MAR502","M & M Milk Choc Peanut 24x45g",1,347.28,42
"ALL Other","Nestle",30/01/2026,"IN-431729","P3850","FUELAND INVESTMENTS CCC (3 DAYS EFT )","P.O.BOX 801","TZANEEN","","","PLAAS JAFFRAY","TZANEEN","","","060 359 9710","NES001SMA","Nestle Smarties 40x40g",1,420.00,42
"Engen","SG - Wrigley's",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","AIR201","W/R Gum Airwave Men/Euc 30",2,590.40,43
"Engen","Energizer",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","ENE001","Energizer Max AA 2 Pack x 1",5,162.65,43
"Engen","Energizer",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","ENE002","Energizer Max AAA 2 Pack x 1",5,162.65,43
"Engen","Energizer",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","ENE003","Energizer Max AA 4 Pack x 1",5,296.65,43
"Engen","SG - Mars",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","MAR103","Snickers Bar Twin Pack 24x (40gx2)",2,760.32,43
"Engen","SG - Mars",30/01/2026,"IN-431730","P929","IMPALA PETRO PORT (PTY)LTD CAD/I)","Posbus 1947","Phalaborwa","","0390","Kiaatstraat 1","","Phalaborwa","","015 781 3960","MAR201","Twix Bars 25x50g",1,329,43
